"","bidirectId","centrality_pre","centrality_post","geom_length","pre_scenario","post_scenario"
"1",1,191,180,0.0106741394465247,"[1-726]","[1-726]"
"2",1,191,180,0.0106741394465247,"[1-726]","[1-726]"
"3",1,191,180,0.0106741394465247,"[1-726]","[1-726]"
"4",1,191,180,0.0106741394465247,"[1-726]","[1-726]"
"5",4,154,154,0.0598312324524963,"[1-726]","[1-726]"
"6",5,41,41,0.201043678906419,"[1-726]","[1-726]"
"7",11,211,85,0.109602154755081,"[1-726]","[1-726]"
"8",11,211,85,0.109602154755081,"[1-726]","[1-726]"
"9",11,211,85,0.109602154755081,"[1-726]","[1-726]"
"10",11,211,85,0.109602154755081,"[1-726]","[1-726]"
"11",17,208,0,0.00814955083262118,"[1-726]","[0]"
"12",17,208,0,0.00814955083262118,"[1-726]","[0]"
"13",24,4317,2659,0.0341798476095674,"[2114-4870]","[2114-4870]"
"14",24,4317,2659,0.0341798476095674,"[2114-4870]","[2114-4870]"
"15",24,4317,2659,0.0341798476095674,"[2114-4870]","[2114-4870]"
"16",24,4317,2659,0.0341798476095674,"[2114-4870]","[2114-4870]"
"17",25,4317,2659,0.244469932773616,"[2114-4870]","[2114-4870]"
"18",25,4317,2659,0.244469932773616,"[2114-4870]","[2114-4870]"
"19",25,4317,2659,0.244469932773616,"[2114-4870]","[2114-4870]"
"20",25,4317,2659,0.244469932773616,"[2114-4870]","[2114-4870]"
"21",26,4317,2659,0.076340850669165,"[2114-4870]","[2114-4870]"
"22",26,4317,2659,0.076340850669165,"[2114-4870]","[2114-4870]"
"23",26,4317,2659,0.076340850669165,"[2114-4870]","[2114-4870]"
"24",26,4317,2659,0.076340850669165,"[2114-4870]","[2114-4870]"
"25",27,4317,2659,0.043605646404753,"[2114-4870]","[2114-4870]"
"26",27,4317,2659,0.043605646404753,"[2114-4870]","[2114-4870]"
"27",27,4317,2659,0.043605646404753,"[2114-4870]","[2114-4870]"
"28",27,4317,2659,0.043605646404753,"[2114-4870]","[2114-4870]"
"29",28,3916,2244,0.14273254952242,"[2114-4870]","[2114-4870]"
"30",28,3916,2244,0.14273254952242,"[2114-4870]","[2114-4870]"
"31",28,3916,2244,0.14273254952242,"[2114-4870]","[2114-4870]"
"32",28,3916,2244,0.14273254952242,"[2114-4870]","[2114-4870]"
"33",29,3916,2244,0.0751352376243588,"[2114-4870]","[2114-4870]"
"34",29,3916,2244,0.0751352376243588,"[2114-4870]","[2114-4870]"
"35",29,3916,2244,0.0751352376243588,"[2114-4870]","[2114-4870]"
"36",29,3916,2244,0.0751352376243588,"[2114-4870]","[2114-4870]"
"37",30,3916,2244,0.00792462337983777,"[2114-4870]","[2114-4870]"
"38",30,3916,2244,0.00792462337983777,"[2114-4870]","[2114-4870]"
"39",30,3916,2244,0.00792462337983777,"[2114-4870]","[2114-4870]"
"40",30,3916,2244,0.00792462337983777,"[2114-4870]","[2114-4870]"
"41",31,3916,2244,0.12999079403709,"[2114-4870]","[2114-4870]"
"42",31,3916,2244,0.12999079403709,"[2114-4870]","[2114-4870]"
"43",31,3916,2244,0.12999079403709,"[2114-4870]","[2114-4870]"
"44",31,3916,2244,0.12999079403709,"[2114-4870]","[2114-4870]"
"45",32,4199,2521,0.0516759844289983,"[2114-4870]","[2114-4870]"
"46",32,4199,2521,0.0516759844289983,"[2114-4870]","[2114-4870]"
"47",32,4199,2521,0.0516759844289983,"[2114-4870]","[2114-4870]"
"48",32,4199,2521,0.0516759844289983,"[2114-4870]","[2114-4870]"
"49",34,4335,2637,0.090973672127006,"[2114-4870]","[2114-4870]"
"50",34,4335,2637,0.090973672127006,"[2114-4870]","[2114-4870]"
"51",34,4335,2637,0.090973672127006,"[2114-4870]","[2114-4870]"
"52",34,4335,2637,0.090973672127006,"[2114-4870]","[2114-4870]"
"53",35,3123,2165,0.02651678962618,"[2114-4870]","[2114-4870]"
"54",35,3123,2165,0.02651678962618,"[2114-4870]","[2114-4870]"
"55",35,3123,2165,0.02651678962618,"[2114-4870]","[2114-4870]"
"56",35,3123,2165,0.02651678962618,"[2114-4870]","[2114-4870]"
"57",36,3916,2244,0.0461160450916893,"[2114-4870]","[2114-4870]"
"58",36,3916,2244,0.0461160450916893,"[2114-4870]","[2114-4870]"
"59",36,3916,2244,0.0461160450916893,"[2114-4870]","[2114-4870]"
"60",36,3916,2244,0.0461160450916893,"[2114-4870]","[2114-4870]"
"61",38,3916,2244,0.18056436346433,"[2114-4870]","[2114-4870]"
"62",38,3916,2244,0.18056436346433,"[2114-4870]","[2114-4870]"
"63",38,3916,2244,0.18056436346433,"[2114-4870]","[2114-4870]"
"64",38,3916,2244,0.18056436346433,"[2114-4870]","[2114-4870]"
"65",39,3916,2244,0.046311141440095,"[2114-4870]","[2114-4870]"
"66",39,3916,2244,0.046311141440095,"[2114-4870]","[2114-4870]"
"67",39,3916,2244,0.046311141440095,"[2114-4870]","[2114-4870]"
"68",39,3916,2244,0.046311141440095,"[2114-4870]","[2114-4870]"
"69",46,571,551,0.0157411462046298,"[1-726]","[1-726]"
"70",46,571,551,0.0157411462046298,"[1-726]","[1-726]"
"71",46,571,551,0.0157411462046298,"[1-726]","[1-726]"
"72",46,571,551,0.0157411462046298,"[1-726]","[1-726]"
"73",47,382,305,0.0303705213908149,"[1-726]","[1-726]"
"74",47,382,305,0.0303705213908149,"[1-726]","[1-726]"
"75",47,382,305,0.0303705213908149,"[1-726]","[1-726]"
"76",47,382,305,0.0303705213908149,"[1-726]","[1-726]"
"77",50,116,113,0.120641258577662,"[1-726]","[1-726]"
"78",50,116,113,0.120641258577662,"[1-726]","[1-726]"
"79",50,116,113,0.120641258577662,"[1-726]","[1-726]"
"80",50,116,113,0.120641258577662,"[1-726]","[1-726]"
"81",51,117,114,0.268214017720593,"[1-726]","[1-726]"
"82",51,117,114,0.268214017720593,"[1-726]","[1-726]"
"83",51,117,114,0.268214017720593,"[1-726]","[1-726]"
"84",51,117,114,0.268214017720593,"[1-726]","[1-726]"
"85",55,498,173,0.161316476282526,"[1-726]","[1-726]"
"86",55,498,173,0.161316476282526,"[1-726]","[1-726]"
"87",67,42,40,0.0804292459889308,"[1-726]","[1-726]"
"88",67,42,40,0.0804292459889308,"[1-726]","[1-726]"
"89",67,42,40,0.0804292459889308,"[1-726]","[1-726]"
"90",67,42,40,0.0804292459889308,"[1-726]","[1-726]"
"91",68,42,40,0.33822851263518,"[1-726]","[1-726]"
"92",68,42,40,0.33822851263518,"[1-726]","[1-726]"
"93",68,42,40,0.33822851263518,"[1-726]","[1-726]"
"94",68,42,40,0.33822851263518,"[1-726]","[1-726]"
"95",69,42,40,0.0806993086145933,"[1-726]","[1-726]"
"96",69,42,40,0.0806993086145933,"[1-726]","[1-726]"
"97",69,42,40,0.0806993086145933,"[1-726]","[1-726]"
"98",69,42,40,0.0806993086145933,"[1-726]","[1-726]"
"99",70,41,40,0.163415127451313,"[1-726]","[1-726]"
"100",70,41,40,0.163415127451313,"[1-726]","[1-726]"
"101",70,41,40,0.163415127451313,"[1-726]","[1-726]"
"102",70,41,40,0.163415127451313,"[1-726]","[1-726]"
"103",72,42,40,0.0989665460590631,"[1-726]","[1-726]"
"104",72,42,40,0.0989665460590631,"[1-726]","[1-726]"
"105",72,42,40,0.0989665460590631,"[1-726]","[1-726]"
"106",72,42,40,0.0989665460590631,"[1-726]","[1-726]"
"107",73,42,40,0.0612429619431373,"[1-726]","[1-726]"
"108",73,42,40,0.0612429619431373,"[1-726]","[1-726]"
"109",73,42,40,0.0612429619431373,"[1-726]","[1-726]"
"110",73,42,40,0.0612429619431373,"[1-726]","[1-726]"
"111",76,42,40,0.0424056186965239,"[1-726]","[1-726]"
"112",76,42,40,0.0424056186965239,"[1-726]","[1-726]"
"113",76,42,40,0.0424056186965239,"[1-726]","[1-726]"
"114",76,42,40,0.0424056186965239,"[1-726]","[1-726]"
"115",78,967,0,0.186984842771261,"[726-2114]","[0]"
"116",78,967,0,0.186984842771261,"[726-2114]","[0]"
"117",79,12,12,1.2194895904253,"[1-726]","[1-726]"
"118",79,12,12,1.2194895904253,"[1-726]","[1-726]"
"119",79,12,12,1.2194895904253,"[1-726]","[1-726]"
"120",79,12,12,1.2194895904253,"[1-726]","[1-726]"
"121",80,20,12,0.0951073121597319,"[1-726]","[1-726]"
"122",80,20,12,0.0951073121597319,"[1-726]","[1-726]"
"123",80,20,12,0.0951073121597319,"[1-726]","[1-726]"
"124",80,20,12,0.0951073121597319,"[1-726]","[1-726]"
"125",84,273,0,0.219496494832554,"[1-726]","[0]"
"126",84,273,0,0.219496494832554,"[1-726]","[0]"
"127",86,200,0,0.289583784403839,"[1-726]","[0]"
"128",86,200,0,0.289583784403839,"[1-726]","[0]"
"129",94,26,0,0.0281635545567098,"[1-726]","[0]"
"130",94,26,0,0.0281635545567098,"[1-726]","[0]"
"131",95,26,0,0.0358041558051176,"[1-726]","[0]"
"132",95,26,0,0.0358041558051176,"[1-726]","[0]"
"133",96,204,0,0.101840883975449,"[1-726]","[0]"
"134",96,204,0,0.101840883975449,"[1-726]","[0]"
"135",97,135,0,0.0901770295801065,"[1-726]","[0]"
"136",97,135,0,0.0901770295801065,"[1-726]","[0]"
"137",98,1246,0,0.0399778015949077,"[726-2114]","[0]"
"138",98,1246,0,0.0399778015949077,"[726-2114]","[0]"
"139",106,1809,0,0.0959882862974302,"[726-2114]","[0]"
"140",112,20,12,0.0456827167138757,"[1-726]","[1-726]"
"141",112,20,12,0.0456827167138757,"[1-726]","[1-726]"
"142",112,20,12,0.0456827167138757,"[1-726]","[1-726]"
"143",112,20,12,0.0456827167138757,"[1-726]","[1-726]"
"144",113,20,12,0.0697204965032067,"[1-726]","[1-726]"
"145",113,20,12,0.0697204965032067,"[1-726]","[1-726]"
"146",113,20,12,0.0697204965032067,"[1-726]","[1-726]"
"147",113,20,12,0.0697204965032067,"[1-726]","[1-726]"
"148",114,20,12,0.0647899110238424,"[1-726]","[1-726]"
"149",114,20,12,0.0647899110238424,"[1-726]","[1-726]"
"150",114,20,12,0.0647899110238424,"[1-726]","[1-726]"
"151",114,20,12,0.0647899110238424,"[1-726]","[1-726]"
"152",115,20,12,0.153846833824875,"[1-726]","[1-726]"
"153",115,20,12,0.153846833824875,"[1-726]","[1-726]"
"154",115,20,12,0.153846833824875,"[1-726]","[1-726]"
"155",115,20,12,0.153846833824875,"[1-726]","[1-726]"
"156",118,20,12,0.0564222071563233,"[1-726]","[1-726]"
"157",118,20,12,0.0564222071563233,"[1-726]","[1-726]"
"158",118,20,12,0.0564222071563233,"[1-726]","[1-726]"
"159",118,20,12,0.0564222071563233,"[1-726]","[1-726]"
"160",120,20,12,0.201321292846702,"[1-726]","[1-726]"
"161",120,20,12,0.201321292846702,"[1-726]","[1-726]"
"162",120,20,12,0.201321292846702,"[1-726]","[1-726]"
"163",120,20,12,0.201321292846702,"[1-726]","[1-726]"
"164",122,20,12,0.062848303554009,"[1-726]","[1-726]"
"165",122,20,12,0.062848303554009,"[1-726]","[1-726]"
"166",122,20,12,0.062848303554009,"[1-726]","[1-726]"
"167",122,20,12,0.062848303554009,"[1-726]","[1-726]"
"168",123,20,12,0.645762394364101,"[1-726]","[1-726]"
"169",123,20,12,0.645762394364101,"[1-726]","[1-726]"
"170",123,20,12,0.645762394364101,"[1-726]","[1-726]"
"171",123,20,12,0.645762394364101,"[1-726]","[1-726]"
"172",124,20,12,0.00651587505907231,"[1-726]","[1-726]"
"173",124,20,12,0.00651587505907231,"[1-726]","[1-726]"
"174",124,20,12,0.00651587505907231,"[1-726]","[1-726]"
"175",124,20,12,0.00651587505907231,"[1-726]","[1-726]"
"176",125,20,12,0.0519938672275339,"[1-726]","[1-726]"
"177",125,20,12,0.0519938672275339,"[1-726]","[1-726]"
"178",125,20,12,0.0519938672275339,"[1-726]","[1-726]"
"179",125,20,12,0.0519938672275339,"[1-726]","[1-726]"
"180",126,550,580,0.0748472856139289,"[1-726]","[1-726]"
"181",126,550,580,0.0748472856139289,"[1-726]","[1-726]"
"182",126,550,580,0.0748472856139289,"[1-726]","[1-726]"
"183",126,550,580,0.0748472856139289,"[1-726]","[1-726]"
"184",127,502,510,0.10113479634657,"[1-726]","[1-726]"
"185",127,502,510,0.10113479634657,"[1-726]","[1-726]"
"186",127,502,510,0.10113479634657,"[1-726]","[1-726]"
"187",127,502,510,0.10113479634657,"[1-726]","[1-726]"
"188",128,502,510,0.217123267903285,"[1-726]","[1-726]"
"189",128,502,510,0.217123267903285,"[1-726]","[1-726]"
"190",128,502,510,0.217123267903285,"[1-726]","[1-726]"
"191",128,502,510,0.217123267903285,"[1-726]","[1-726]"
"192",130,502,510,0.0515579215769176,"[1-726]","[1-726]"
"193",130,502,510,0.0515579215769176,"[1-726]","[1-726]"
"194",130,502,510,0.0515579215769176,"[1-726]","[1-726]"
"195",130,502,510,0.0515579215769176,"[1-726]","[1-726]"
"196",131,356,226,0.0934320302216296,"[1-726]","[1-726]"
"197",131,356,226,0.0934320302216296,"[1-726]","[1-726]"
"198",131,356,226,0.0934320302216296,"[1-726]","[1-726]"
"199",131,356,226,0.0934320302216296,"[1-726]","[1-726]"
"200",134,224,256,0.114641051759058,"[1-726]","[1-726]"
"201",137,800,543,0.318062761753186,"[726-2114]","[1-726]"
"202",137,800,543,0.318062761753186,"[726-2114]","[1-726]"
"203",137,800,543,0.318062761753186,"[726-2114]","[1-726]"
"204",137,800,543,0.318062761753186,"[726-2114]","[1-726]"
"205",138,791,535,0.0250661155641323,"[726-2114]","[1-726]"
"206",138,791,535,0.0250661155641323,"[726-2114]","[1-726]"
"207",138,791,535,0.0250661155641323,"[726-2114]","[1-726]"
"208",138,791,535,0.0250661155641323,"[726-2114]","[1-726]"
"209",139,218,213,0.0600692155156536,"[1-726]","[1-726]"
"210",139,218,213,0.0600692155156536,"[1-726]","[1-726]"
"211",139,218,213,0.0600692155156536,"[1-726]","[1-726]"
"212",139,218,213,0.0600692155156536,"[1-726]","[1-726]"
"213",140,1212,1523,0.0729892219407799,"[726-2114]","[726-2114]"
"214",140,1212,1523,0.0729892219407799,"[726-2114]","[726-2114]"
"215",140,1212,1523,0.0729892219407799,"[726-2114]","[726-2114]"
"216",140,1212,1523,0.0729892219407799,"[726-2114]","[726-2114]"
"217",141,193,188,0.00999922273314721,"[1-726]","[1-726]"
"218",141,193,188,0.00999922273314721,"[1-726]","[1-726]"
"219",141,193,188,0.00999922273314721,"[1-726]","[1-726]"
"220",141,193,188,0.00999922273314721,"[1-726]","[1-726]"
"221",142,218,213,0.105902081849624,"[1-726]","[1-726]"
"222",142,218,213,0.105902081849624,"[1-726]","[1-726]"
"223",142,218,213,0.105902081849624,"[1-726]","[1-726]"
"224",142,218,213,0.105902081849624,"[1-726]","[1-726]"
"225",143,222,217,0.153194697015669,"[1-726]","[1-726]"
"226",143,222,217,0.153194697015669,"[1-726]","[1-726]"
"227",143,222,217,0.153194697015669,"[1-726]","[1-726]"
"228",143,222,217,0.153194697015669,"[1-726]","[1-726]"
"229",145,186,175,0.174091569159998,"[1-726]","[1-726]"
"230",145,186,175,0.174091569159998,"[1-726]","[1-726]"
"231",145,186,175,0.174091569159998,"[1-726]","[1-726]"
"232",145,186,175,0.174091569159998,"[1-726]","[1-726]"
"233",146,186,175,0.210380047901468,"[1-726]","[1-726]"
"234",146,186,175,0.210380047901468,"[1-726]","[1-726]"
"235",146,186,175,0.210380047901468,"[1-726]","[1-726]"
"236",146,186,175,0.210380047901468,"[1-726]","[1-726]"
"237",147,186,175,0.588357907985739,"[1-726]","[1-726]"
"238",147,186,175,0.588357907985739,"[1-726]","[1-726]"
"239",147,186,175,0.588357907985739,"[1-726]","[1-726]"
"240",147,186,175,0.588357907985739,"[1-726]","[1-726]"
"241",149,186,175,0.23331239715538,"[1-726]","[1-726]"
"242",149,186,175,0.23331239715538,"[1-726]","[1-726]"
"243",149,186,175,0.23331239715538,"[1-726]","[1-726]"
"244",149,186,175,0.23331239715538,"[1-726]","[1-726]"
"245",150,186,175,0.117309580041367,"[1-726]","[1-726]"
"246",150,186,175,0.117309580041367,"[1-726]","[1-726]"
"247",150,186,175,0.117309580041367,"[1-726]","[1-726]"
"248",150,186,175,0.117309580041367,"[1-726]","[1-726]"
"249",151,186,175,0.0125150569009192,"[1-726]","[1-726]"
"250",151,186,175,0.0125150569009192,"[1-726]","[1-726]"
"251",151,186,175,0.0125150569009192,"[1-726]","[1-726]"
"252",151,186,175,0.0125150569009192,"[1-726]","[1-726]"
"253",159,486,241,0.370325353124575,"[1-726]","[1-726]"
"254",159,486,241,0.370325353124575,"[1-726]","[1-726]"
"255",159,486,241,0.370325353124575,"[1-726]","[1-726]"
"256",159,486,241,0.370325353124575,"[1-726]","[1-726]"
"257",160,486,241,0.639716137733669,"[1-726]","[1-726]"
"258",160,486,241,0.639716137733669,"[1-726]","[1-726]"
"259",160,486,241,0.639716137733669,"[1-726]","[1-726]"
"260",160,486,241,0.639716137733669,"[1-726]","[1-726]"
"261",161,26,26,0.94281045330454,"[1-726]","[1-726]"
"262",161,26,26,0.94281045330454,"[1-726]","[1-726]"
"263",161,26,26,0.94281045330454,"[1-726]","[1-726]"
"264",161,26,26,0.94281045330454,"[1-726]","[1-726]"
"265",162,867,269,0.0579492990158261,"[726-2114]","[1-726]"
"266",162,867,269,0.0579492990158261,"[726-2114]","[1-726]"
"267",162,867,269,0.0579492990158261,"[726-2114]","[1-726]"
"268",162,867,269,0.0579492990158261,"[726-2114]","[1-726]"
"269",164,863,265,0.080686203578242,"[726-2114]","[1-726]"
"270",164,863,265,0.080686203578242,"[726-2114]","[1-726]"
"271",164,863,265,0.080686203578242,"[726-2114]","[1-726]"
"272",164,863,265,0.080686203578242,"[726-2114]","[1-726]"
"273",165,72,71,0.0082091075560749,"[1-726]","[1-726]"
"274",166,181,179,0.0109803435228349,"[1-726]","[1-726]"
"275",166,181,179,0.0109803435228349,"[1-726]","[1-726]"
"276",166,181,179,0.0109803435228349,"[1-726]","[1-726]"
"277",166,181,179,0.0109803435228349,"[1-726]","[1-726]"
"278",168,307,277,0.146599558925587,"[1-726]","[1-726]"
"279",168,307,277,0.146599558925587,"[1-726]","[1-726]"
"280",168,307,277,0.146599558925587,"[1-726]","[1-726]"
"281",168,307,277,0.146599558925587,"[1-726]","[1-726]"
"282",169,307,277,0.153525632166594,"[1-726]","[1-726]"
"283",169,307,277,0.153525632166594,"[1-726]","[1-726]"
"284",169,307,277,0.153525632166594,"[1-726]","[1-726]"
"285",169,307,277,0.153525632166594,"[1-726]","[1-726]"
"286",170,248,220,0.190173235509249,"[1-726]","[1-726]"
"287",170,248,220,0.190173235509249,"[1-726]","[1-726]"
"288",170,248,220,0.190173235509249,"[1-726]","[1-726]"
"289",170,248,220,0.190173235509249,"[1-726]","[1-726]"
"290",171,1806,1529,0.141047234446895,"[726-2114]","[726-2114]"
"291",171,1806,1529,0.141047234446895,"[726-2114]","[726-2114]"
"292",171,1806,1529,0.141047234446895,"[726-2114]","[726-2114]"
"293",171,1806,1529,0.141047234446895,"[726-2114]","[726-2114]"
"294",172,1806,1529,0.274367516139892,"[726-2114]","[726-2114]"
"295",172,1806,1529,0.274367516139892,"[726-2114]","[726-2114]"
"296",172,1806,1529,0.274367516139892,"[726-2114]","[726-2114]"
"297",172,1806,1529,0.274367516139892,"[726-2114]","[726-2114]"
"298",174,1806,1529,0.0912166692591289,"[726-2114]","[726-2114]"
"299",174,1806,1529,0.0912166692591289,"[726-2114]","[726-2114]"
"300",174,1806,1529,0.0912166692591289,"[726-2114]","[726-2114]"
"301",174,1806,1529,0.0912166692591289,"[726-2114]","[726-2114]"
"302",175,1806,1529,0.102027646936281,"[726-2114]","[726-2114]"
"303",175,1806,1529,0.102027646936281,"[726-2114]","[726-2114]"
"304",175,1806,1529,0.102027646936281,"[726-2114]","[726-2114]"
"305",175,1806,1529,0.102027646936281,"[726-2114]","[726-2114]"
"306",176,1806,1529,0.243179663435291,"[726-2114]","[726-2114]"
"307",176,1806,1529,0.243179663435291,"[726-2114]","[726-2114]"
"308",176,1806,1529,0.243179663435291,"[726-2114]","[726-2114]"
"309",176,1806,1529,0.243179663435291,"[726-2114]","[726-2114]"
"310",180,1806,1529,0.0776173267157367,"[726-2114]","[726-2114]"
"311",180,1806,1529,0.0776173267157367,"[726-2114]","[726-2114]"
"312",180,1806,1529,0.0776173267157367,"[726-2114]","[726-2114]"
"313",180,1806,1529,0.0776173267157367,"[726-2114]","[726-2114]"
"314",182,1808,1531,0.0470077003632516,"[726-2114]","[726-2114]"
"315",182,1808,1531,0.0470077003632516,"[726-2114]","[726-2114]"
"316",182,1808,1531,0.0470077003632516,"[726-2114]","[726-2114]"
"317",182,1808,1531,0.0470077003632516,"[726-2114]","[726-2114]"
"318",183,186,149,0.0873336669286212,"[1-726]","[1-726]"
"319",183,186,149,0.0873336669286212,"[1-726]","[1-726]"
"320",183,186,149,0.0873336669286212,"[1-726]","[1-726]"
"321",183,186,149,0.0873336669286212,"[1-726]","[1-726]"
"322",185,307,277,0.0569957369938663,"[1-726]","[1-726]"
"323",185,307,277,0.0569957369938663,"[1-726]","[1-726]"
"324",185,307,277,0.0569957369938663,"[1-726]","[1-726]"
"325",185,307,277,0.0569957369938663,"[1-726]","[1-726]"
"326",191,2435,469,0.0350258670233808,"[2114-4870]","[1-726]"
"327",191,2435,469,0.0350258670233808,"[2114-4870]","[1-726]"
"328",191,2435,469,0.0350258670233808,"[2114-4870]","[1-726]"
"329",191,2435,469,0.0350258670233808,"[2114-4870]","[1-726]"
"330",192,4462,32,1.1557239505237,"[2114-4870]","[1-726]"
"331",192,4462,32,1.1557239505237,"[2114-4870]","[1-726]"
"332",192,4462,32,1.1557239505237,"[2114-4870]","[1-726]"
"333",192,4462,32,1.1557239505237,"[2114-4870]","[1-726]"
"334",195,4462,32,0.132825128625071,"[2114-4870]","[1-726]"
"335",195,4462,32,0.132825128625071,"[2114-4870]","[1-726]"
"336",195,4462,32,0.132825128625071,"[2114-4870]","[1-726]"
"337",195,4462,32,0.132825128625071,"[2114-4870]","[1-726]"
"338",196,4462,32,0.0627881360474756,"[2114-4870]","[1-726]"
"339",196,4462,32,0.0627881360474756,"[2114-4870]","[1-726]"
"340",196,4462,32,0.0627881360474756,"[2114-4870]","[1-726]"
"341",196,4462,32,0.0627881360474756,"[2114-4870]","[1-726]"
"342",197,5584,0,0.107438890250574,"[4870-11205]","[0]"
"343",197,5584,0,0.107438890250574,"[4870-11205]","[0]"
"344",198,6832,0,0.0283823102859229,"[4870-11205]","[0]"
"345",198,6832,0,0.0283823102859229,"[4870-11205]","[0]"
"346",199,6832,0,0.574153986954892,"[4870-11205]","[0]"
"347",199,6832,0,0.574153986954892,"[4870-11205]","[0]"
"348",200,6832,0,0.0107179943162431,"[4870-11205]","[0]"
"349",200,6832,0,0.0107179943162431,"[4870-11205]","[0]"
"350",206,779,574,0.00750662975769836,"[726-2114]","[1-726]"
"351",206,779,574,0.00750662975769836,"[726-2114]","[1-726]"
"352",206,779,574,0.00750662975769836,"[726-2114]","[1-726]"
"353",206,779,574,0.00750662975769836,"[726-2114]","[1-726]"
"354",207,274,56,0.0920977900547079,"[1-726]","[1-726]"
"355",207,274,56,0.0920977900547079,"[1-726]","[1-726]"
"356",207,274,56,0.0920977900547079,"[1-726]","[1-726]"
"357",207,274,56,0.0920977900547079,"[1-726]","[1-726]"
"358",213,9,9,0.139436365860856,"[1-726]","[1-726]"
"359",213,9,9,0.139436365860856,"[1-726]","[1-726]"
"360",213,9,9,0.139436365860856,"[1-726]","[1-726]"
"361",213,9,9,0.139436365860856,"[1-726]","[1-726]"
"362",214,12,12,0.0498982178721977,"[1-726]","[1-726]"
"363",214,12,12,0.0498982178721977,"[1-726]","[1-726]"
"364",214,12,12,0.0498982178721977,"[1-726]","[1-726]"
"365",214,12,12,0.0498982178721977,"[1-726]","[1-726]"
"366",217,174,159,0.027248233703561,"[1-726]","[1-726]"
"367",217,174,159,0.027248233703561,"[1-726]","[1-726]"
"368",217,174,159,0.027248233703561,"[1-726]","[1-726]"
"369",217,174,159,0.027248233703561,"[1-726]","[1-726]"
"370",218,29,29,0.0405126051021648,"[1-726]","[1-726]"
"371",219,164,139,0.0577208238890939,"[1-726]","[1-726]"
"372",219,164,139,0.0577208238890939,"[1-726]","[1-726]"
"373",219,164,139,0.0577208238890939,"[1-726]","[1-726]"
"374",219,164,139,0.0577208238890939,"[1-726]","[1-726]"
"375",220,334,300,0.0184056406921586,"[1-726]","[1-726]"
"376",220,334,300,0.0184056406921586,"[1-726]","[1-726]"
"377",220,334,300,0.0184056406921586,"[1-726]","[1-726]"
"378",220,334,300,0.0184056406921586,"[1-726]","[1-726]"
"379",225,471,391,0.0534101284976531,"[1-726]","[1-726]"
"380",225,471,391,0.0534101284976531,"[1-726]","[1-726]"
"381",225,471,391,0.0534101284976531,"[1-726]","[1-726]"
"382",225,471,391,0.0534101284976531,"[1-726]","[1-726]"
"383",226,145,70,0.297329788845807,"[1-726]","[1-726]"
"384",226,145,70,0.297329788845807,"[1-726]","[1-726]"
"385",226,145,70,0.297329788845807,"[1-726]","[1-726]"
"386",226,145,70,0.297329788845807,"[1-726]","[1-726]"
"387",227,9,9,0.165420573198474,"[1-726]","[1-726]"
"388",227,9,9,0.165420573198474,"[1-726]","[1-726]"
"389",227,9,9,0.165420573198474,"[1-726]","[1-726]"
"390",227,9,9,0.165420573198474,"[1-726]","[1-726]"
"391",247,6,6,0.207082658621619,"[1-726]","[1-726]"
"392",248,428,327,0.0796769337386115,"[1-726]","[1-726]"
"393",248,428,327,0.0796769337386115,"[1-726]","[1-726]"
"394",248,428,327,0.0796769337386115,"[1-726]","[1-726]"
"395",248,428,327,0.0796769337386115,"[1-726]","[1-726]"
"396",249,183,181,0.0654040288134402,"[1-726]","[1-726]"
"397",249,183,181,0.0654040288134402,"[1-726]","[1-726]"
"398",249,183,181,0.0654040288134402,"[1-726]","[1-726]"
"399",249,183,181,0.0654040288134402,"[1-726]","[1-726]"
"400",250,245,146,0.0923737066756521,"[1-726]","[1-726]"
"401",251,319,316,0.106402340566478,"[1-726]","[1-726]"
"402",251,319,316,0.106402340566478,"[1-726]","[1-726]"
"403",251,319,316,0.106402340566478,"[1-726]","[1-726]"
"404",251,319,316,0.106402340566478,"[1-726]","[1-726]"
"405",255,18,11,0.165359758593871,"[1-726]","[1-726]"
"406",255,18,11,0.165359758593871,"[1-726]","[1-726]"
"407",255,18,11,0.165359758593871,"[1-726]","[1-726]"
"408",255,18,11,0.165359758593871,"[1-726]","[1-726]"
"409",257,299,173,0.139600325715743,"[1-726]","[1-726]"
"410",262,83,83,0.103349672471957,"[1-726]","[1-726]"
"411",276,2026,1086,0.0590479937355297,"[726-2114]","[726-2114]"
"412",276,2026,1086,0.0590479937355297,"[726-2114]","[726-2114]"
"413",276,2026,1086,0.0590479937355297,"[726-2114]","[726-2114]"
"414",276,2026,1086,0.0590479937355297,"[726-2114]","[726-2114]"
"415",281,18,0,0.0403880135380172,"[1-726]","[0]"
"416",282,18,0,0.0111578967837274,"[1-726]","[0]"
"417",293,10,10,0.101545645851123,"[1-726]","[1-726]"
"418",297,103,7,0.0647531511368443,"[1-726]","[1-726]"
"419",302,5,3,0.123013962395596,"[1-726]","[1-726]"
"420",305,60,59,0.0563647839930881,"[1-726]","[1-726]"
"421",307,27,27,0.142348775981395,"[1-726]","[1-726]"
"422",308,27,27,0.156302123758482,"[1-726]","[1-726]"
"423",309,27,27,0.130792260739865,"[1-726]","[1-726]"
"424",311,954,701,0.101935138892983,"[726-2114]","[1-726]"
"425",311,954,701,0.101935138892983,"[726-2114]","[1-726]"
"426",311,954,701,0.101935138892983,"[726-2114]","[1-726]"
